Timestamp,Pitch,Roll,Yaw
1730476183.5959487,-28.17369394692831,167.38879479451086,8.412514985343227
1730476183.7030926,-30.569525619704315,168.75248289193834,9.512132872739098
1730476186.2336035,-14.934695750562318,170.06042580620743,0.8661440635167452
1730476186.5302138,-16.805971610257473,166.62717478773794,1.7666468581473396
1730476186.8907948,-16.470611709919396,165.73810973882826,0.9663784734591591
1730476187.0062623,-16.742082022817566,167.3140402949093,1.0069102561233887
1730476187.1037195,-16.10885649153576,165.40174041437737,0.7612070775631888
1730476189.0876253,-19.7545045529603,168.99389853490953,2.9787665166390496
1730476189.1990747,-18.481096352592836,168.16870218390775,1.550496805584481
1730476189.52556,-6.467705077503236,165.61481838097407,1.0780487362051212
1730476189.634977,-4.702738220385488,164.71573465168868,-0.2365712599925015
