Timestamp,Pitch,Roll,Yaw
1763404837.3298821,-7.677298485737672,177.13108921140946,-0.6487724198725754
1763404837.396767,-7.880191579468618,179.49526915473334,-1.2609619036690825
1763404837.488681,-5.812971281912522,-178.7376423609964,-1.3618127885273525
1763404837.5838788,-4.4216951736812184,-178.7609143993486,-1.1862016594089262
1763404837.6761887,-4.170495866159682,-172.77977091070565,-3.9500493261759972
1763404837.7699063,3.9977545499954794,-175.36690087097224,-3.458671162047058
1763404837.8668354,-0.8808083021967616,-169.34285834721047,-3.5640611132324693
1763404837.992213,5.150318942650247,-172.08771513965675,-3.2038701566085654
1763404838.097145,3.0271694587417928,-171.88817418320133,-3.269654107719208
1763404838.2201922,-3.948261462740306,-169.73832368951383,-2.0888181408625073
1763404838.3148808,-5.846112257586709,-171.483799169553,-2.952173702381134
1763404839.2560966,-13.936698981158617,-175.60923254892737,-0.8168869411782913
1763404839.8431563,-3.079037148312287,-173.48241253706414,-1.2780737683828958
1763404839.937161,0.8217956945511699,-177.76065211864912,-1.5046820835924761
1763404840.0604289,-4.018502982935062,-169.27993025689128,-1.7078678850035962
1763404840.1561103,-0.1505575240656048,-169.15804922603496,-2.454353533808158
1763404840.2510252,13.248935492255201,-175.53267235801832,-2.17991692657471
1763404840.3475657,9.86215714473619,-175.0741647542886,-2.774007192753677
1763404840.4425037,0.10740915851081352,-168.79733100710592,-3.3757246729237
1763404840.565874,7.544653365544549,-171.6203720678911,-2.4992772026490466
1763404840.6903794,-2.4770751111193374,-159.55907903681828,-4.110308271833795
1763404841.0322704,0.9106229472935427,-164.44370564228072,-3.169769768076954
1763404841.1269755,10.8995326219698,-172.27057008465786,-3.101598535050383
1763404841.2569344,9.717721138847727,-172.21540657050372,-3.242885471333461
1763404841.3725207,9.75583285456054,-171.79165059781064,-2.754737863658451
1763404841.466726,11.120428654302675,-173.87939263442956,-3.2260537589062244
1763404841.5623622,13.275428684032908,-174.2067647719005,-3.6008097908919265
1763404841.6578002,13.339469461484823,-175.4590311024565,-4.074536577109279
1763404841.7786875,13.178205069506078,-175.82718823402178,-4.007122406949551
1763404841.872465,13.877645539359413,-177.00968100231816,-3.5128699384673316
1763404841.9698048,12.605722823050185,-177.05609936463554,-3.8418869149968113
1763404842.0900824,11.560435168437486,-176.08762100270982,-3.8325593025026046
1763404842.1831737,11.64769530446634,-176.1594407626631,-3.755773112593644
1763404842.2780123,14.347222182904403,-175.55232019485288,-3.769516282301777
1763404842.3730702,14.673176918864133,-176.98461275497408,-4.131682521673725
1763404842.497765,13.647745168500899,-176.96838639498273,-3.458682874470994
1763404842.6219454,11.05920054414987,-176.16435226730704,-4.113694947920617
1763404842.7480204,11.494270125876579,-174.95896207641286,-4.0676221859655675
1763404842.8878748,2.7272417597505045,-174.8022898120415,-3.9072268794944014
1763404843.009241,-4.118015765116156,-175.85753140510542,-2.925897287183996
1763404843.1038737,-8.216468601390034,-176.32476352038532,-2.533573826267137
1763404843.1988873,-13.30991200873895,-172.8041582887103,-2.4207799602267484
1763404843.2915854,-15.410753058679743,-173.9577139439698,-2.565820704147996
1763404843.3864548,-18.778926006013958,-173.54186022478427,-2.072992152102703
1763404843.509773,-17.540878153351283,-172.61014850355477,-2.3190121164767836
1763404843.6038148,-8.450491511669656,-174.46364681382815,-2.2031884641608226
1763404843.698778,1.080369559381787,-177.33394662354723,-2.1066507667944405
1763404843.8222291,6.2813217266357295,-176.31535068363505,-1.6182630190222091
1763404843.944087,10.008938112997933,-176.01606788931196,-1.749292935868592
1763404844.0702424,11.545900030198748,-176.01420248008188,-1.1971200022291015
1763404844.163285,11.449819288437832,-178.92531799007872,-1.999336149145785
1763404844.2873514,3.925536891042192,-173.66964268057959,-2.1669028000149226
1763404844.381841,2.5136056077521496,-174.55340643991624,-2.458898044015016
1763404844.5050032,0.8255915505086607,-175.78794119547868,-2.794330415927683
1763404844.5956576,2.9513498988136,-177.08345981670885,-2.7189362441420877
1763404844.6913092,1.53811605627768,-178.04810114251902,-2.5942920990044853
1763404844.7851179,2.83257896162202,-176.61337016714097,-2.6018189946120325
1763404844.8786442,4.832365208726555,-176.54448560311602,-2.7663805456920163
1763404844.9729285,0.006357638422574649,-176.5104490524512,-2.862405544689622
1763404845.0666027,-0.7989377701385143,-175.46102677253168,-2.6270106066079317
1763404845.1887052,-1.4935539636721362,-175.34095141840118,-2.464818977222822
1763404845.2832139,-1.1092080285943995,-173.88109489262752,-2.3688779851773223
1763404845.3792477,3.353056218439102,-179.75489384682217,-2.1148001613299447
1763404845.502836,5.011532588873936,-179.93389511947333,-2.4285598766014163
1763404845.6249046,4.143956157472632,-179.97913661971626,-2.332778755364552
1763404845.717493,-0.3640722429277096,-172.63694278500796,-2.7410626097250774
1763404845.8408504,-1.1976625041809428,-173.2682048311449,-3.075814890974161
1763404845.9328973,-3.148712794164384,-174.9662770005104,-3.2494810218662953
1763404846.0285764,-1.031473212190835,-175.29983154015713,-3.4278123856574765
1763404846.121348,-2.0138958922476418,-173.25706077270004,-3.5395242828376627
1763404846.217068,-0.645085017704968,-174.27573819509075,-3.1191850506390186
1763404846.3121533,-3.2358865332435687,-173.93967258507115,-2.650328150549187
1763404846.4068198,-1.4789210782881115,-175.91545045262095,-2.893971265809332
