Timestamp,Pitch,Roll,Yaw
1763059728.5262568,4.2986585409260405,164.9054474238236,-3.5147044936201004
1763059728.706775,7.835646370367219,179.37001807758688,-2.946287514827206
1763059728.8065183,7.711580851622842,176.12781279787342,-2.8376124553235234
1763059728.9300458,5.494028102530262,173.96521787213334,-3.2253031531894507
1763059729.0466397,6.388646800240488,174.15316708113238,-3.42459975422794
1763059729.1503272,12.872746137713069,174.41844266042807,-4.726571439119747
1763059729.2490113,12.090498997083538,173.49680625697815,-4.2776884804369075
1763059729.3568413,14.711749798888397,172.24938842853928,-5.553898618648607
1763059729.468285,17.0487130328503,174.4389807533182,-5.429342828273014
1763059729.5750618,16.09162741488815,174.68708167675638,-5.633810520953541
1763059729.6747124,15.665264974719301,174.834741545106,-6.161716821144385
1763059729.7789907,16.39473180535032,176.6556520487296,-4.693762549994615
1763059729.886564,10.831802951821992,175.43010824780342,-4.510390340685457
1763059729.9852068,-4.13603247013053,175.73450221306234,-1.0763242741647434
1763059730.0975509,-17.903307023752735,177.1136190268326,0.20479474572655207
1763059730.2046442,-22.03704817642173,176.02698184348685,1.2321271767167243
1763059730.3122988,-24.43653277850721,177.38425982487263,1.2005257345183824
1763059730.429589,-26.324246222370054,175.80630881399503,1.181523676012454
1763059730.529939,-28.789195126696303,176.29381576403426,1.1832192107783044
1763059730.6390529,-27.175001063302076,176.36021941194787,1.0888035493404242
1763059730.7470574,-20.586075449620452,176.34264549397878,0.8625629268125291
1763059730.8382974,-12.328883424330055,175.16980897005269,0.3073509208992277
1763059730.9304936,15.584308262091126,177.33987416483643,-1.334548996328319
1763059731.0278938,20.72402298823096,174.38654470011255,-3.9991915733618844
1763059731.1404364,18.916508083711843,174.44856797788984,-3.1277558722531436
1763059731.261935,21.061726050000544,175.27755236502375,-4.199667087907954
1763059731.376185,20.63340267600514,174.64799519736798,-3.8744951504218115
1763059731.4809804,22.518113103817775,175.5216836996127,-3.4827479078779398
