Timestamp,Pitch,Roll,Yaw
1764632892.0912535,-12.2085321521113,-177.08031599543972,6.041251335066787
1764632892.262748,-9.993113183911822,-177.9659331601909,5.365863268244079
1764632892.3883717,-5.537124181539858,-179.42823046133498,4.857364547194319
1764632892.5288727,-3.9648878810146715,-179.20293299523573,5.348000775482686
1764632892.6799314,-1.5575809405231975,-177.54022406553605,5.419888010780501
1764632892.8020067,-7.545083187038258,-178.7556633432824,6.479747546885075
1764632892.9206958,-8.976313621597008,-177.88408202487463,6.342582500094278
1764632893.0445347,-7.655651283031465,-178.49116524976816,6.851598437672242
1764632893.1913884,-8.463519370865681,-177.63528716496208,6.136311909201691
1764632893.3047352,-6.867154751767677,-177.8376478688502,6.28188413609003
1764632893.4315302,-10.320401870619023,-177.74636180687645,6.097866579738977
1764632893.5606754,-11.276377169091836,-178.423597007909,6.344859871180675
1764632893.6879833,-10.681930819694683,-177.7340351272346,6.5310728186401095
1764632893.7925541,-12.120059269567337,-178.95734932577884,6.885905172422197
1764632893.8934243,-13.596237192146562,-179.63371609343287,6.375790381252054
1764632893.9863846,-11.843252493033821,-179.77017424190717,6.063595552441336
1764632894.1122103,-9.281829767734235,179.84195489785955,5.541604104882404
1764632894.2220724,-6.5491417705871235,178.25074060502942,5.392605401155396
1764632894.3341773,-6.002999568905913,178.5018841713807,5.131732449490715
1764632894.441764,0.6451219504671326,179.2015554128023,4.487004325242432
1764632894.5483618,5.128580481243075,179.12762345140777,3.7824258946055167
1764632894.6540132,3.7582323818089054,-179.58016559922294,3.899694670044867
1764632894.7620137,2.740162965485608,179.94741801007314,3.7889426696872346
1764632894.869685,-0.9901797749296718,178.65699796964392,4.691691161764244
1764632894.9775136,-9.495004696359041,176.39023966543826,6.376953087959483
1764632895.0869427,-18.96930767378976,174.81940211740516,6.555991197333433
1764632895.1823752,-26.054075260942337,176.07172779493746,6.003664433041684
1764632895.2879019,-26.40481468708262,179.8367374624955,7.387260663820636
1764632895.4132814,-10.255745107225179,177.6375183167173,3.2300873243633155
1764632896.2540293,40.030172786477834,171.84266051598303,-4.106958178159046
1764632896.362237,42.924165292203696,173.42469481115774,-6.249540975460287
1764632896.4750562,40.02677469655567,171.73197787387988,-6.256541765907208
1764632896.5774453,42.43255419172803,173.8486967122706,-7.86916941165082
1764632896.6743214,40.841427507253286,172.44783812179557,-7.713570867311236
1764632896.7807367,40.79780013825519,172.71353677655668,-6.94979130364516
1764632896.8753648,38.184032716386035,171.77024286997462,-7.45322002498468
1764632896.9751067,38.561143469169494,171.83022561092082,-7.260281458979316
1764632897.0830739,43.54810644811166,171.33147309480484,-8.447715324320429
1764632897.1849856,44.993579960863386,170.1242013767522,-10.644020506982857
1764632897.2778223,46.372583262216715,170.43312535624844,-10.998262412584934
1764632897.3739743,44.10344989164683,170.40140859842467,-10.364822460112535
1764632897.4810398,41.12962727293697,171.16321522255183,-8.248190952278442
1764632897.5851405,46.03667418060884,170.90106792486088,-10.550038833372849
1764632897.6852844,43.56005268014997,170.45750164103134,-9.598107463106663
1764632897.7922263,45.672231683530384,169.861558411505,-11.39209217363441
1764632897.9035418,44.49132200424685,170.84475331019163,-10.990345360684213
1764632898.0090065,45.7458238563812,170.73050232872666,-11.1347047343119
1764632898.1025293,44.4221944168072,172.19622683167478,-10.67588734604326
1764632898.2008731,42.61299763774677,170.47135015177915,-11.638636290266382
1764632898.3074708,40.954148760875505,170.9258401155652,-10.321113417074498
1764632898.4187806,42.34241551079259,172.60307062424027,-10.627643302681419
1764632898.5222201,42.755862278301095,172.38361376632565,-9.8045588866648
1764632898.6157498,37.88073457543223,173.62741953053657,-7.678641185666395
1764632898.7469046,34.66990837943613,175.04253519916804,-6.683882500100785
1764632898.850204,33.229714801321364,176.16907720173097,-6.38075940930228
1764632898.9467123,30.753166320588438,176.83426718660178,-5.248257428761218
1764632899.0507057,32.98325873960521,176.2466804845097,-5.26022497072006
1764632899.148279,28.47787041049755,179.0857759264641,-3.3705259161500387
1764632899.241152,28.491138448953098,179.57004686170896,-4.1828198743835685
1764632899.3700173,32.62175368175825,-178.77906711276663,-4.38432867597136
1764632899.4721823,32.71001430761297,178.1466982899365,-9.342327978901034
1764632899.5650945,31.6295827972095,177.2569572583651,-10.627197815858272
1764632899.6570163,31.719979420960758,178.937134571099,-11.653976784588657
1764632899.7812486,30.730138139703282,179.29185574208879,-11.36048009435952
1764632899.875654,23.65159468351124,178.92677070070093,-10.249195113812863
1764632900.0062006,25.257440569518224,177.55639414467078,-11.166079330692957
1764632900.1124475,26.111771306366222,178.6212044659378,-11.559258884933477
1764632900.2180822,29.232495651250442,177.37611943660653,-12.046369050700585
1764632900.3270068,25.90875038414772,178.4639556311707,-11.4521944317873
1764632900.4430835,27.413539468923663,175.47970421162228,-12.72079862204925
1764632900.5432708,27.200460624876907,178.16450470600566,-11.785957427295584
1764632900.6534133,29.84367098208538,177.9273727297892,-12.30172541487398
1764632900.7580175,28.784524675960512,178.177886015441,-10.924323469007865
1764632900.8877838,27.81322282476891,179.12728941524293,-10.333639964280014
1764632900.9933333,26.80346929060343,-179.3737424654903,-9.29553279686581
1764632901.1021764,26.589252127197764,178.76686148983282,-4.731867647584597
1764632901.2120495,19.604937315003475,174.5938631618381,2.82053182139299
1764632901.3189764,21.503956626138343,175.24798432663064,4.3058320417123195
1764632901.4158108,18.905151079961463,175.25352398946188,11.625261760382134
1764632901.5249982,-1.1122632326625463,176.949206581222,17.573500134783167
1764632901.632078,3.1643173170877237,174.88928929151737,18.773073348581146
1764632901.7470174,5.527550522743062,173.76411848151494,18.955937438228734
1764632901.8502162,26.589131235753413,172.82121920401323,8.525280289916706
1764632901.956067,32.49286381280539,169.40012725453988,-6.651656472524809
1764632902.048867,-4.827387531461421,168.94686841874665,-1.8921108402258946
1764632902.1469433,2.8840590164660744,170.6628125939579,-12.78301177408956
1764632902.268833,34.41469401178821,162.89059104443348,-24.835319388395448
1764632902.3648107,31.911764711842675,162.35577318242028,-24.883086994404795
1764632902.473611,34.930672456906436,164.36775916448354,-23.851044952088163
1764632902.5796554,34.842830557296885,163.2036270994169,-23.27998569742111
1764632902.6821465,1.9251322465811322,162.28333309734677,-12.54637157338162
1764632902.782169,37.763086758628766,164.68686029978866,-22.168622739021757
1764632902.8771312,33.12872172637861,164.6529604363188,-19.739835857163065
1764632902.9721062,33.173797667864896,164.83186496065454,-19.152110446700245
1764632903.0700457,29.88849586833844,166.3809670714836,-16.984511869895734
1764632903.1761327,28.1139562684666,167.17279824645493,-13.827878870706213
1764632903.2738764,24.34024734978655,166.6735163847581,-10.6497286578064
1764632903.3766959,14.627369886989976,168.76393306766184,0.7817088766694641
1764632903.4733462,22.178376272062057,170.62467836370897,3.847855199338543
1764632903.5783021,19.688968073789596,170.84811628175814,5.993772569692487
1764632903.6785002,13.520592845812214,171.38260796708107,7.6705736953503045
1764632903.7827444,19.622987130550364,170.96122699297499,8.633008408739874
1764632903.8871934,20.989310379465742,172.54558600641448,9.55063322125939
1764632903.9822037,15.133627527869823,172.7446252434544,10.92211141448704
1764632904.1090822,15.445414599398823,172.01967304542958,11.172026855599364
1764632904.219263,18.76132563850958,172.46031139049984,10.407698037232302
1764632904.3217182,27.15666345681928,170.56714969020402,5.295145023305199
1764632904.4491487,28.295624942427025,167.3138381297262,-6.761113882698125
1764632904.556801,28.376885761543846,166.54620022619184,-9.451622513591872
1764632904.6677444,29.252537854041027,167.60038319673689,-12.574206265872581
1764632904.776119,29.47726798894406,166.4096356602719,-13.75230540084338
1764632904.8814375,27.426531378199137,165.74353415578597,-15.984249791603435
1764632904.9773471,30.16508101145264,166.17582707146812,-17.96190644547693
1764632905.0899491,27.717062894361487,167.72441188482367,-15.148099755899036
1764632905.1949608,25.39390725743465,166.8500490404457,-13.72682858694193
1764632905.3107414,20.483185597891154,167.55745099749484,-11.205549860995136
1764632905.4119456,21.5997169005671,170.45513647778375,-9.131277731160814
1764632905.5191634,20.88418378089261,170.00078162936512,-8.98712274684805
1764632905.6144433,25.300658822176455,170.49056379290732,-7.647548618423724
1764632905.7136,23.33101090680482,171.5631144463513,-6.584079324703775
1764632905.8190846,25.991311685701803,171.40577554022173,-7.797370453694265
1764632906.4562025,-5.613745367808082,176.3987324204031,12.60056851484817
1764632906.5615244,-8.735520827602627,176.28398630189452,11.401370522314657
1764632906.6565793,-9.80819705002716,178.99814386184312,10.51671992717572
1764632906.750616,-10.732621713615767,179.58215612998856,10.246958315553169
1764632906.8765085,-8.004647726632749,-177.0370965229388,8.158373750393267
1764632906.9827006,-7.064470099176642,-175.42334787338856,8.171626316192748
1764632907.0850468,-5.336034942730095,-175.3247533682757,6.697907312020297
1764632907.2090557,-6.601818303255935,-174.310362197669,6.087145527468239
1764632907.3347495,-2.3220972065412284,-173.65239357290272,5.8210677054814655
1764632907.4931467,-1.8364699734483594,-172.7866551287463,5.210505360496673
