Timestamp,Pitch,Roll,Yaw
1730476237.006515,-7.747796911291323,153.27115129554957,10.694517703019029
1730476237.3295724,-7.715495677167436,154.91560174200086,7.337035396336212
1730476237.518332,-6.06243999290134,156.11025301596425,8.381423642282687
1730476242.132282,-8.400497414039194,148.33595294173736,5.061237793897807
1730476242.564634,-12.431933448725266,163.64995054590966,4.896993712438887
1730476242.7958152,-5.369302217364991,158.602520566098,5.442765070556885
1730476243.0138953,-11.396861614181658,157.60656593242996,6.532068635486908
1730476243.1189182,-12.224446602302628,160.62035410624875,6.380222660066867
1730476243.229857,-15.203722856951211,164.22304670973074,6.605717273490193
1730476243.3221195,-15.203722856951211,164.22304670973074,6.605717273490193
1730476243.5408535,-21.955808893726754,167.33093092836063,6.695424748380646
1730476243.6462493,-18.273231010097636,167.44381700930316,6.111320291806588
1730476243.7491236,-17.320290648523137,165.02002766578502,6.407256295570684
1730476243.8566372,-17.324847766626803,168.58873116956644,7.1901070405752865
1730476243.9688425,-15.425780242625406,165.6805991236628,7.66022799802531
1730476244.077872,-14.15227141653427,166.34251946417368,6.254853866271443
1730476244.183525,-14.71681158286866,165.53208444601904,6.893426796299803
1730476244.2822096,-12.282112327154975,164.388176169842,6.698270746609026
1730476244.3849626,-13.674211635625259,165.65910829208562,6.304150625991335
1730476244.517853,-15.334468650742437,163.4995227660185,8.611664943261191
1730476244.6530373,-12.551196297342598,161.98440063691123,7.13183722322816
1730476244.784543,-13.384173536818393,160.61804440848033,7.317300938628729
1730476244.9010155,-9.226416732144742,157.7172849410347,4.947897673054035
1730476245.008856,-8.079987779931646,156.86234651865726,4.84351882080102
1730476245.1219814,-10.598656331644634,159.48347164353413,6.168412766277312
1730476245.2460902,-10.31274373711256,158.95597564814753,5.430825720177104
1730476245.3542244,-4.523548681906255,157.75850172356186,2.927803707281587
1730476245.4788852,-2.1567026054572285,159.46241337363034,2.7585724149468813
1730476245.6008434,-2.3765578535946594,159.6914987878785,2.448641424809215
1730476245.7066693,-7.1271416956807965,160.74749471310122,2.298501013231699
1730476245.8177507,-5.345502071621131,160.46701101204457,2.4015622384523856
1730476245.9269652,-6.087098511152188,162.87397144153144,2.933435054091627
1730476246.0409298,-9.331886591694062,160.17783168149566,4.582056943807187
1730476246.1631052,-5.584010287142594,159.477050575028,3.812319025261912
1730476246.2699924,-8.711750979501739,160.96833570672655,4.057109926448091
1730476246.3804457,-6.053826523231785,158.384607700373,3.3943798057341965
1730476246.4886348,-4.767730638256083,159.36877587325486,4.078685994028441
1730476246.599671,-8.033211311778976,160.12810186590175,4.954115546736946
1730476246.7072747,-5.832924738419178,158.7576178739446,4.139122613288461
1730476247.685125,-16.437304931486832,173.68097554299024,21.211581028136212
1730476247.794254,-14.699395106760594,174.01386033184306,20.786747982694024
1730476247.9232774,-14.772693069925731,174.65548185502507,21.126278788667907
1730476248.042513,-10.453834710254602,172.71484687626787,21.254733046892532
1730476248.156956,-11.494714402043384,174.44900335080902,22.001018355757257
1730476248.2635431,-14.278164049261976,173.95259169307056,22.172001559640414
1730476248.3730893,-11.702286309968194,173.15520221910464,21.09176698641914
1730476248.495963,-12.575738958024777,173.30885823137106,20.869476335298863
1730476248.611359,-16.546219204248622,174.4849708545179,21.1495484849729
1730476248.7202199,-18.443410313619925,174.70308104543463,20.48374704974069
