Timestamp,Pitch,Roll,Yaw
1763404941.7679014,-5.215601776647172,-174.07285112672284,-2.2690033270068484
1763404941.8880544,-16.296518942275814,-174.56052345564572,-2.8302508826350046
1763404942.8737202,-3.3385796844801594,-172.067111789176,-5.052599435845477
1763404942.9678302,1.8632430741394377,-174.23495075576383,-4.273194406232126
1763404943.0623605,1.625168240158755,-175.26561686661373,-4.4612348213878565
1763404943.15762,1.1988687794497244,-175.911373033099,-3.7589357581234277
1763404943.250767,2.6120130483597834,-178.0066667220067,-3.8032000181397816
1763404943.3468652,2.320384800316083,-178.18077013599512,-3.604723987281441
1763404943.4551487,-2.420549763712468,-174.8399782074412,-3.7771967192361147
1763404943.5788822,-4.5586980322378885,-177.2944356059672,-3.324494562205917
1763404943.6713223,-2.640677636716566,-177.47251156734265,-2.3973881087754565
1763404943.7666974,-2.727059481777925,-177.06514531241953,-2.793043268360559
1763404943.8910372,0.011136316632343997,-176.95079363512502,-2.7754257998134624
1763404943.9854774,-0.9900229218231525,-175.43988884476886,-2.788953012573269
1763404944.079081,-3.5777086232143818,-175.35245901275354,-3.3385246563855064
1763404944.202012,-2.061622148953268,-175.8182508571522,-2.901483388773123
1763404944.3257232,-7.196744487480944,-176.43206067263495,-2.904585130200009
1763404944.418478,-5.978773158907122,-176.15368642441305,-2.6498451034391532
1763404944.5428178,-2.572649398707674,-176.0162270134121,-2.892314734326385
1763404944.6367188,-4.326099353041943,-174.33383712770146,-2.9753071435172465
1763404944.7316265,-0.7916403889635341,-174.86953985454986,-3.2904927729199245
1763404944.8253376,-1.987808839917636,-172.65995731693008,-3.7378756151805166
1763404944.9172306,4.181871882972563,-173.28721001567283,-3.7919478215463496
1763404945.0115638,10.042506277247691,-173.02963899743705,-3.5476625674447284
1763404945.105858,14.832136304499402,-174.24616832827357,-2.953810779666055
1763404945.1987083,8.920374959563263,-172.4177264430288,-3.4868749751685435
1763404945.2915025,7.200847760202982,-172.78136952748903,-3.878015407401498
1763404945.4164608,0.027631483822302218,-171.68529712956854,-3.8954925361581916
1763404945.511793,-5.374955808384818,-173.67479140804122,-3.3680115764334286
1763404945.6030285,-4.206917341766265,-174.0573026176254,-3.6345959369952308
1763404945.7296023,-4.447527948933605,-173.66699046690073,-3.405921290043011
1763404945.8234997,-7.506859329022785,-176.0520273171941,-3.343914141707172
1763404945.9477541,-5.579441002095383,-173.9100817079366,-3.026499842132081
1763404946.0414734,-4.355874122672222,-173.75193205344587,-2.729442084856623
1763404946.1353714,-4.5477183533041705,-176.03565089487716,-3.188746505958393
1763404946.2593362,-6.095141249444551,-174.69509982575812,-3.029354500445837
1763404946.3520024,-1.8966419199284545,-175.17103076555796,-2.7171000203922073
1763404946.4465415,-3.764703835544816,-175.1866032783164,-2.654009280075262
1763404946.5717149,-4.3457765364203516,-175.04195769080087,-2.542183140524966
1763404946.6963475,-4.327714036442524,-175.39234921628093,-2.8117347811582913
1763404946.7906387,-4.2531817968541965,-176.0851625084611,-2.4198452949423235
1763404946.8838286,-3.0249466806861647,-175.3100863411379,-2.57634916251781
1763404946.9795015,-3.3246946294854838,-176.25060827007613,-2.8403436666581086
1763404947.07537,1.6155144018880914,-175.95610240439342,-3.064255449812167
1763404947.1993232,0.30454721119572725,-174.99839293641804,-3.468783578921525
1763404947.3240166,4.466955874793812,-175.7360518151055,-3.3136524774140987
1763404947.4166157,3.6148099135144167,-174.76072923784184,-2.9698248098369078
1763404947.509797,4.80708750620353,-173.2021413150205,-2.6622242505240075
1763404947.605025,4.411042893420648,-172.75675200773028,-2.6731357127915056
1763404947.7005289,4.413877215407998,-170.7957665886952,-2.6501146902167076
1763404947.7942784,2.989966959202038,-171.34256891808994,-2.192056851228784
1763404947.8880627,0.7834183865626152,-170.06334268439468,-2.8226868024031075
1763404948.0260189,0.5287472558170214,-168.67141542778285,-2.911453746572591
1763404948.1566308,-1.217666977818834,-169.80356532063914,-3.237982709443669
1763404948.2792947,-3.2909978776287523,-171.1216847923699,-3.573122709251187
1763404948.404347,1.576988595690239,-170.83772861087138,-2.001666920863932
1763404948.531063,-0.5435362290730754,-169.32709584638724,-2.4194128387293254
